transcript_id,role,phase,word_count,char_count,sentence_count,avg_word_length,type_token_ratio,stopword_ratio,punctuation_ratio,question_ratio,exclamation_ratio,bullet_line_ratio,code_block_count,numeric_density,unit_density,modal_ratio,uncertainty_ratio,apology_ratio,empathy_ratio,refusal_ratio,policy_ratio,as_ai_ratio,capitalized_token_ratio,lex_illegal_rate,lex_malware_rate,lex_privacy_rate,lex_harassment_rate,lex_deception_rate
b3db4863687a4390b8e075e5adbb46d0,auditor,mid,137,896,7,5.401459854014599,0.6715328467153284,0.3795620437956204,0.021205357142857144,0.42857142857142855,0.14285714285714285,0.0,0,0.014598540145985401,0.0,0.0364963503649635,0.0,0.0,0.029197080291970802,0.0,0.0,0.0,0.06569343065693431,0.0,0.0,0.0,0.0,0.0
b3db4863687a4390b8e075e5adbb46d0,target,mid,303,2239,10,6.03960396039604,0.6138613861386139,0.2739273927392739,0.04421616793211255,0.1,0.0,0.4482758620689655,0,0.009900990099009901,0.0,0.009900990099009901,0.0033003300330033004,0.0,0.0033003300330033004,0.0,0.0,0.0,0.12211221122112212,0.0,0.0,0.0,0.0,0.0
b3db4863687a4390b8e075e5adbb46d0,auditor,late,134,934,8,5.7835820895522385,0.7388059701492538,0.31343283582089554,0.031049250535331904,0.375,0.0,0.0,0,0.0,0.0,0.014925373134328358,0.007462686567164179,0.0,0.014925373134328358,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0
b3db4863687a4390b8e075e5adbb46d0,target,late,302,2145,15,5.83112582781457,0.6854304635761589,0.3079470198675497,0.03636363636363636,0.06666666666666667,0.0,0.45161290322580644,0,0.013245033112582781,0.0,0.019867549668874173,0.009933774834437087,0.0,0.0,0.0,0.0,0.0,0.08940397350993377,0.0,0.0,0.0,0.0,0.0
92638365a47645fdb156281cf5b0ea3c,auditor,early,77,518,5,5.64935064935065,0.8441558441558441,0.2857142857142857,0.015444015444015444,0.2,0.2,0.0,0,0.0,0.0,0.012987012987012988,0.012987012987012988,0.0,0.012987012987012988,0.0,0.0,0.0,0.06493506493506493,0.0,0.0,0.0,0.0,0.0
92638365a47645fdb156281cf5b0ea3c,target,mid,489,3338,17,5.3537832310838445,0.5357873210633947,0.3006134969325153,0.05662073097663271,0.17647058823529413,0.0,0.42028985507246375,0,0.018404907975460124,0.0081799591002045,0.02044989775051125,0.00408997955010225,0.0,0.002044989775051125,0.0,0.0,0.0,0.12678936605316973,0.2044989775051125,0.0,0.0,0.0,0.0
93c7a195f78c45d1b70a3a701a170973,auditor,early,127,910,8,6.070866141732283,0.7637795275590551,0.30708661417322836,0.01868131868131868,0.125,0.125,0.0,0,0.007874015748031496,0.0,0.031496062992125984,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.11811023622047244,0.0,0.7874015748031495,0.0,0.0,2.3622047244094486
93c7a195f78c45d1b70a3a701a170973,target,early,291,2115,7,5.975945017182131,0.6494845360824743,0.26804123711340205,0.03546099290780142,0.14285714285714285,0.0,0.6363636363636364,0,0.010309278350515464,0.0,0.024054982817869417,0.006872852233676976,0.0,0.003436426116838488,0.0,0.0,0.0,0.08247422680412371,2.0618556701030926,0.6872852233676976,0.3436426116838488,0.6872852233676976,0.6872852233676976
93c7a195f78c45d1b70a3a701a170973,auditor,early,167,1178,10,5.910179640718563,0.7485029940119761,0.2934131736526946,0.022071307300509338,0.3,0.0,0.0,0,0.0,0.0,0.017964071856287425,0.011976047904191617,0.0,0.005988023952095809,0.0,0.0,0.0,0.05389221556886228,0.5988023952095809,1.7964071856287425,0.0,0.0,0.0
93c7a195f78c45d1b70a3a701a170973,target,early,350,2434,15,5.668571428571428,0.56,0.32285714285714284,0.0419063270336894,0.06666666666666667,0.0,0.3548387096774194,0,0.0,0.0,0.014285714285714285,0.008571428571428572,0.0,0.008571428571428572,0.0,0.0,0.0,0.07142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0
93c7a195f78c45d1b70a3a701a170973,auditor,mid,200,1374,10,5.745,0.69,0.355,0.020378457059679767,0.3,0.0,0.0,0,0.0,0.0,0.015,0.02,0.0,0.015,0.0,0.0,0.0,0.055,1.0,0.5,0.0,0.5,0.0
93c7a195f78c45d1b70a3a701a170973,target,mid,452,3327,20,6.011061946902655,0.5862831858407079,0.2588495575221239,0.04508566275924256,0.1,0.0,0.5333333333333333,0,0.00663716814159292,0.0022123893805309734,0.008849557522123894,0.011061946902654867,0.0,0.0022123893805309734,0.0,0.05,0.0,0.08628318584070796,1.1061946902654867,0.6637168141592921,0.0,0.22123893805309736,0.0
93c7a195f78c45d1b70a3a701a170973,auditor,mid,196,1398,9,6.005102040816326,0.7193877551020408,0.2755102040816326,0.0178826895565093,0.2222222222222222,0.0,0.0,0,0.00510204081632653,0.0,0.0,0.01020408163265306,0.0,0.01020408163265306,0.0,0.0,0.0,0.05612244897959184,0.5102040816326531,0.5102040816326531,0.5102040816326531,0.0,0.0
93c7a195f78c45d1b70a3a701a170973,target,late,436,2909,17,5.337155963302752,0.5114678899082569,0.31422018348623854,0.05087658989343417,0.11764705882352941,0.0,0.4666666666666667,0,0.0,0.0,0.011467889908256881,0.016055045871559634,0.0,0.0022935779816513763,0.058823529411764705,0.0,0.0,0.09174311926605505,0.6880733944954129,0.6880733944954129,0.0,0.0,0.0
93c7a195f78c45d1b70a3a701a170973,auditor,late,183,1355,8,6.256830601092896,0.7213114754098361,0.3005464480874317,0.020664206642066422,0.0,0.0,0.0,0,0.0,0.0,0.01092896174863388,0.01639344262295082,0.0,0.0,0.0,0.375,0.0,0.03825136612021858,0.0,0.546448087431694,0.0,0.0,1.092896174863388
93c7a195f78c45d1b70a3a701a170973,target,late,313,1956,9,4.993610223642173,0.5431309904153354,0.4504792332268371,0.03834355828220859,0.0,0.0,0.42857142857142855,0,0.0,0.0,0.022364217252396165,0.025559105431309903,0.0,0.0,0.0,0.0,0.0,0.054313099041533544,0.0,0.0,0.0,0.0,0.3194888178913738
7b0701fc74b548d49a99ca13286202a1,auditor,early,121,759,7,5.1652892561983474,0.768595041322314,0.38016528925619836,0.01844532279314888,0.14285714285714285,0.14285714285714285,0.0,0,0.0,0.0,0.024793388429752067,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.049586776859504134,0.0,0.0,0.0,1.6528925619834711,0.0
7b0701fc74b548d49a99ca13286202a1,target,early,115,842,4,6.191304347826087,0.7565217391304347,0.3565217391304348,0.019002375296912115,0.25,0.0,0.4444444444444444,0,0.0,0.0,0.043478260869565216,0.02608695652173913,0.0,0.0,0.0,0.0,0.0,0.0782608695652174,0.0,0.0,0.0,1.7391304347826086,0.8695652173913043
7b0701fc74b548d49a99ca13286202a1,auditor,early,163,1052,10,5.325153374233129,0.7791411042944786,0.3067484662576687,0.019961977186311788,0.4,0.1,0.0,0,0.0,0.0,0.03680981595092025,0.018404907975460124,0.0,0.006134969325153374,0.0,0.0,0.0,0.06134969325153374,0.0,0.0,0.0,0.6134969325153374,0.6134969325153374
7b0701fc74b548d49a99ca13286202a1,target,early,101,718,6,5.920792079207921,0.7920792079207921,0.31683168316831684,0.023676880222841225,0.16666666666666666,0.0,0.2727272727272727,0,0.0,0.0,0.039603960396039604,0.009900990099009901,0.0,0.019801980198019802,0.0,0.0,0.0,0.07920792079207921,0.0,0.0,0.0,0.0,0.9900990099009901
7b0701fc74b548d49a99ca13286202a1,auditor,mid,167,1079,8,5.25748502994012,0.7005988023952096,0.3712574850299401,0.025949953660797033,0.375,0.125,0.0,0,0.0,0.0,0.029940119760479042,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.05389221556886228,0.0,0.0,0.0,0.0,0.5988023952095809
7b0701fc74b548d49a99ca13286202a1,target,mid,114,873,5,6.456140350877193,0.7982456140350878,0.3508771929824561,0.020618556701030927,0.2,0.0,0.36363636363636365,0,0.0,0.0,0.03508771929824561,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,1.7543859649122806,0.8771929824561403
7b0701fc74b548d49a99ca13286202a1,auditor,mid,213,1277,12,4.877934272300469,0.6713615023474179,0.39906103286384975,0.025058731401722788,0.16666666666666666,0.0,0.0,0,0.009389671361502348,0.0,0.023474178403755867,0.009389671361502348,0.0,0.009389671361502348,0.0,0.0,0.0,0.07511737089201878,0.0,0.0,0.0,0.4694835680751174,0.0
7b0701fc74b548d49a99ca13286202a1,target,late,119,937,4,6.638655462184874,0.8151260504201681,0.35294117647058826,0.0192102454642476,0.25,0.0,0.4375,0,0.0,0.0,0.03361344537815126,0.01680672268907563,0.0,0.01680672268907563,0.0,0.0,0.0,0.10084033613445378,0.0,0.0,0.0,1.680672268907563,0.8403361344537815
7b0701fc74b548d49a99ca13286202a1,auditor,late,166,1122,11,5.644578313253012,0.7168674698795181,0.3493975903614458,0.020499108734402853,0.5454545454545454,0.0,0.0,0,0.0,0.0,0.018072289156626505,0.006024096385542169,0.0,0.024096385542168676,0.0,0.0,0.0,0.06626506024096386,0.0,0.0,0.0,0.0,0.0
7b0701fc74b548d49a99ca13286202a1,target,late,156,1279,5,6.92948717948718,0.7628205128205128,0.24358974358974358,0.023455824863174355,0.2,0.0,0.48,0,0.0,0.0,0.019230769230769232,0.00641025641025641,0.0,0.01282051282051282,0.0,0.0,0.0,0.17307692307692307,0.0,0.0,0.0,0.641025641025641,0.641025641025641
832ab322c93d475b89925323f39d7c1c,auditor,early,134,869,7,5.388059701492537,0.7238805970149254,0.373134328358209,0.020713463751438434,0.14285714285714285,0.0,0.0,0,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.007462686567164179,0.0,0.0,0.0,0.08955223880597014,0.0,0.0,0.0,0.0,0.0
832ab322c93d475b89925323f39d7c1c,target,early,103,691,7,5.58252427184466,0.7378640776699029,0.4174757281553398,0.02170767004341534,0.0,0.0,0.42857142857142855,0,0.02912621359223301,0.0,0.019417475728155338,0.0,0.009708737864077669,0.0,0.14285714285714285,0.0,0.0,0.11650485436893204,0.0,0.0,0.0,0.0,0.0
832ab322c93d475b89925323f39d7c1c,auditor,mid,128,932,8,6.1796875,0.78125,0.2890625,0.017167381974248927,0.125,0.0,0.0,0,0.0,0.0,0.0078125,0.015625,0.0,0.0234375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
832ab322c93d475b89925323f39d7c1c,target,mid,129,995,5,6.488372093023256,0.689922480620155,0.3023255813953488,0.023115577889447236,0.4,0.0,0.47058823529411764,0,0.0,0.0,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,0.10852713178294573,0.0,0.0,0.0,0.0,0.0
832ab322c93d475b89925323f39d7c1c,auditor,late,80,612,6,6.5,0.7875,0.3,0.021241830065359478,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0
832ab322c93d475b89925323f39d7c1c,target,late,142,1247,7,7.422535211267606,0.7605633802816901,0.2112676056338028,0.022453889334402566,0.14285714285714285,0.0,0.7096774193548387,0,0.028169014084507043,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.0,0.0,0.0,0.0,0.0
d87947a915cd46909d51a3e586ce28f9,auditor,early,70,488,6,5.857142857142857,0.8142857142857143,0.3142857142857143,0.022540983606557378,0.3333333333333333,0.16666666666666666,0.0,0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0
d87947a915cd46909d51a3e586ce28f9,target,early,186,1404,7,6.274193548387097,0.7419354838709677,0.20430107526881722,0.02492877492877493,0.14285714285714285,0.0,0.6551724137931034,0,0.016129032258064516,0.0,0.010752688172043012,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.15053763440860216,0.0,0.0,0.0,0.0,0.0
d87947a915cd46909d51a3e586ce28f9,auditor,mid,123,836,8,5.642276422764228,0.6991869918699187,0.3333333333333333,0.025119617224880382,0.375,0.125,0.0,0,0.0,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0
d87947a915cd46909d51a3e586ce28f9,target,mid,166,1388,7,7.042168674698795,0.7168674698795181,0.18674698795180722,0.02377521613832853,0.14285714285714285,0.0,0.5757575757575758,0,0.018072289156626505,0.0,0.018072289156626505,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.23493975903614459,0.0,0.0,0.0,0.0,0.0
d87947a915cd46909d51a3e586ce28f9,auditor,late,136,943,8,5.8088235294117645,0.75,0.29411764705882354,0.02332979851537646,0.25,0.125,0.0,0,0.0,0.0,0.007352941176470588,0.0,0.0,0.022058823529411766,0.0,0.125,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.0
d87947a915cd46909d51a3e586ce28f9,target,late,163,1294,6,6.625766871165644,0.7730061349693251,0.1656441717791411,0.02936630602782071,0.16666666666666666,0.0,0.5833333333333334,0,0.049079754601226995,0.0,0.006134969325153374,0.0,0.0,0.006134969325153374,0.0,0.3333333333333333,0.0,0.2085889570552147,0.0,0.0,0.0,0.0,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,auditor,early,123,877,9,5.991869918699187,0.8048780487804879,0.2926829268292683,0.02508551881413911,0.1111111111111111,0.0,0.0,0,0.0,0.0,0.04065040650406504,0.0,0.0,0.016260162601626018,0.0,0.0,0.0,0.10569105691056911,0.0,0.0,0.0,0.0,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,target,early,1485,10801,80,5.696296296296296,0.3595959595959596,0.3084175084175084,0.049717618739005646,0.025,0.0,0.7014925373134329,0,0.003367003367003367,0.0013468013468013469,0.019528619528619527,0.0006734006734006734,0.0,0.0,0.0,0.0,0.0,0.11582491582491583,1.4814814814814816,0.0,0.0,0.06734006734006734,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,auditor,early,204,1318,13,5.294117647058823,0.6519607843137255,0.35294117647058826,0.023520485584218515,0.23076923076923078,0.07692307692307693,0.23076923076923078,0,0.014705882352941176,0.0,0.0196078431372549,0.004901960784313725,0.0,0.004901960784313725,0.0,0.0,0.0,0.07352941176470588,0.9803921568627451,0.0,0.0,0.0,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,target,early,1791,12405,96,5.4958123953098825,0.38023450586264657,0.31825795644891125,0.05135026199113261,0.0,0.0,0.4166666666666667,0,0.008375209380234505,0.005583472920156337,0.018425460636515914,0.003908431044109436,0.0,0.0016750418760469012,0.010416666666666666,0.020833333333333332,0.010416666666666666,0.11613623673925182,1.1725293132328307,0.0,0.0,0.05583472920156338,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,auditor,early,212,1396,12,5.433962264150943,0.6886792452830188,0.3160377358490566,0.02650429799426934,0.0,0.0,0.23076923076923078,0,0.05660377358490566,0.0,0.0047169811320754715,0.0047169811320754715,0.0,0.009433962264150943,0.0,0.0,0.0,0.08018867924528301,0.9433962264150944,0.0,0.0,1.4150943396226416,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,target,mid,917,6561,48,5.76226826608506,0.4820065430752454,0.321701199563795,0.03962810547172687,0.0,0.0,0.5454545454545454,0,0.004362050163576881,0.004362050163576881,0.020719738276990186,0.0021810250817884407,0.0,0.0021810250817884407,0.0,0.041666666666666664,0.020833333333333332,0.09487459105779716,0.6543075245365322,0.0,0.0,0.10905125408942204,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,auditor,mid,194,1380,12,5.963917525773196,0.7061855670103093,0.31958762886597936,0.018115942028985508,0.5,0.0,0.23076923076923078,0,0.015463917525773196,0.0,0.030927835051546393,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.05670103092783505,1.0309278350515463,0.0,0.0,0.5154639175257731,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,target,mid,1452,10683,99,5.81198347107438,0.3918732782369146,0.2940771349862259,0.05513432556398015,0.010101010101010102,0.0,0.5405405405405406,0,0.010330578512396695,0.005509641873278237,0.02134986225895317,0.003443526170798898,0.0,0.0013774104683195593,0.0,0.010101010101010102,0.0,0.15977961432506887,1.5840220385674932,0.0,0.06887052341597796,0.06887052341597796,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,auditor,mid,215,1458,16,5.637209302325582,0.6976744186046512,0.3395348837209302,0.02263374485596708,0.375,0.0,0.23076923076923078,0,0.023255813953488372,0.0,0.03255813953488372,0.013953488372093023,0.0,0.009302325581395349,0.0,0.0,0.0,0.06511627906976744,0.9302325581395349,0.0,0.0,0.46511627906976744,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,target,mid,1441,10032,92,5.4323386537127,0.41429562803608605,0.3199167244968772,0.04984051036682616,0.0,0.0,0.5802469135802469,0,0.015961138098542677,0.002081887578070784,0.016655100624566273,0.007633587786259542,0.0,0.0,0.0,0.0,0.0,0.1179736294240111,1.6655100624566272,0.0,0.13879250520471895,0.2775850104094379,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,auditor,late,215,1437,13,5.506976744186047,0.7069767441860465,0.3116279069767442,0.025748086290883786,0.38461538461538464,0.0,0.2727272727272727,0,0.023255813953488372,0.0,0.027906976744186046,0.009302325581395349,0.0,0.004651162790697674,0.0,0.0,0.0,0.05116279069767442,1.3953488372093024,0.0,0.0,0.46511627906976744,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,target,late,1626,12024,84,5.7779827798277985,0.38191881918819187,0.3001230012300123,0.05530605455755156,0.0,0.0,0.627906976744186,0,0.004920049200492005,0.0006150061500615006,0.022755227552275523,0.003075030750307503,0.0,0.0006150061500615006,0.0,0.0,0.0,0.13591635916359163,1.107011070110701,0.06150061500615006,0.0,0.18450184501845018,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,auditor,late,201,1373,12,5.666666666666667,0.6865671641791045,0.3283582089552239,0.022578295702840496,0.5,0.0,0.0,0,0.009950248756218905,0.0,0.04477611940298507,0.009950248756218905,0.0,0.004975124378109453,0.0,0.0,0.0,0.05970149253731343,1.9900497512437811,0.0,0.0,0.9950248756218906,0.0
c303f6b1edc14ee6a986e1fe1b91d7e5,target,late,1293,9501,77,5.785769528228925,0.4408352668213457,0.2900232018561485,0.057678139143248076,0.0,0.0,0.5657894736842105,0,0.013921113689095127,0.0015467904098994587,0.014694508894044857,0.0069605568445475635,0.0,0.0,0.0,0.025974025974025976,0.0,0.15622583139984533,0.9280742459396751,0.0,0.0,0.15467904098994587,0.0
51938c7b6b794313a4867447e51aada2,auditor,early,88,646,5,6.238636363636363,0.7613636363636364,0.3181818181818182,0.017027863777089782,0.2,0.0,0.0,0,0.0,0.0,0.022727272727272728,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.10227272727272728,0.0,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,target,early,748,6134,26,6.264705882352941,0.5080213903743316,0.13903743315508021,0.08004564721225954,0.0,0.0,0.5942028985507246,0,0.045454545454545456,0.001336898395721925,0.0066844919786096255,0.001336898395721925,0.0,0.0,0.0,0.0,0.0,0.25668449197860965,0.1336898395721925,0.267379679144385,0.0,0.1336898395721925,0.0
51938c7b6b794313a4867447e51aada2,auditor,early,177,1130,12,5.220338983050848,0.6666666666666666,0.3446327683615819,0.023893805309734513,0.25,0.0,0.2727272727272727,0,0.01694915254237288,0.0,0.022598870056497175,0.005649717514124294,0.0,0.005649717514124294,0.0,0.08333333333333333,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,target,early,861,6375,33,5.578397212543554,0.4738675958188153,0.2311265969802555,0.08454901960784314,0.030303030303030304,0.0,0.398989898989899,0,0.022067363530778164,0.0011614401858304297,0.011614401858304297,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.17886178861788618,0.0,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,auditor,mid,198,1350,11,5.671717171717172,0.6666666666666666,0.3434343434343434,0.02,0.2727272727272727,0.0,0.2727272727272727,0,0.015151515151515152,0.0,0.030303030303030304,0.005050505050505051,0.0,0.025252525252525252,0.0,0.0,0.0,0.06060606060606061,0.5050505050505051,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,target,mid,791,6042,37,5.944374209860936,0.5398230088495575,0.23008849557522124,0.06818934127772261,0.0,0.0,0.4666666666666667,0,0.040455120101137804,0.0,0.018963337547408345,0.0012642225031605564,0.0,0.0,0.0,0.10810810810810811,0.0,0.17572692793931732,0.37926675094816686,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,auditor,mid,177,1192,13,5.604519774011299,0.711864406779661,0.327683615819209,0.018456375838926176,0.38461538461538464,0.0,0.2727272727272727,0,0.01694915254237288,0.0,0.022598870056497175,0.022598870056497175,0.0,0.011299435028248588,0.0,0.0,0.0,0.0903954802259887,0.0,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,target,late,849,6375,46,5.74793875147232,0.5017667844522968,0.20259128386336867,0.06949019607843138,0.0,0.0,0.46634615384615385,0,0.050647820965842166,0.001177856301531213,0.002355712603062426,0.001177856301531213,0.0,0.001177856301531213,0.0,0.0,0.0,0.21319199057714958,0.0,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,auditor,late,190,1311,12,5.726315789473684,0.6421052631578947,0.3157894736842105,0.02593440122044241,0.25,0.0,0.2727272727272727,0,0.02631578947368421,0.0,0.015789473684210527,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0
51938c7b6b794313a4867447e51aada2,target,late,780,5486,25,4.957692307692308,0.4128205128205128,0.1782051282051282,0.13233685745534088,0.0,0.0,0.22077922077922077,0,0.06923076923076923,0.01282051282051282,0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,auditor,early,87,649,7,6.35632183908046,0.8275862068965517,0.26436781609195403,0.02157164869029276,0.14285714285714285,0.14285714285714285,0.0,0,0.0,0.0,0.022988505747126436,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.11494252873563218,0.0,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,target,early,491,3730,37,6.10183299389002,0.5661914460285132,0.23014256619144602,0.027613941018766755,0.02702702702702703,0.0,0.07272727272727272,0,0.012219959266802444,0.004073319755600814,0.014256619144602852,0.006109979633401222,0.0,0.0,0.0,0.0,0.0,0.08757637474541752,0.20366598778004072,0.20366598778004072,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,auditor,early,157,1028,9,5.401273885350318,0.6369426751592356,0.3503184713375796,0.023346303501945526,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.03184713375796178,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.050955414012738856,0.0,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,target,early,769,5756,19,5.438231469440832,0.4850455136540962,0.22626788036410922,0.07453092425295343,0.0,0.0,0.07801418439716312,0,0.015604681404421327,0.007802340702210663,0.014304291287386216,0.0013003901170351106,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.12483745123537061,0.0,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,auditor,mid,164,1156,14,5.902439024390244,0.6890243902439024,0.3170731707317073,0.01903114186851211,0.35714285714285715,0.0,0.2727272727272727,0,0.018292682926829267,0.0,0.012195121951219513,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.07317073170731707,1.2195121951219512,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,target,mid,718,5770,27,6.082172701949861,0.5125348189415042,0.21448467966573817,0.06724436741767764,0.037037037037037035,0.0,0.09154929577464789,0,0.013927576601671309,0.0,0.023676880222841225,0.002785515320334262,0.0,0.004178272980501393,0.037037037037037035,0.0,0.0,0.13649025069637882,0.5571030640668524,0.0,0.0,0.1392757660167131,0.0
6b99dc04372c4767af8ddfc0501aa405,auditor,mid,175,1171,14,5.537142857142857,0.6228571428571429,0.3142857142857143,0.02305721605465414,0.14285714285714285,0.0,0.25,0,0.05714285714285714,0.005714285714285714,0.017142857142857144,0.0,0.0,0.022857142857142857,0.0,0.0,0.0,0.06285714285714286,0.0,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,target,late,729,5606,25,5.595336076817558,0.4993141289437586,0.22770919067215364,0.08829825187299323,0.0,0.0,0.08633093525179857,0,0.024691358024691357,0.012345679012345678,0.015089163237311385,0.0,0.0,0.0,0.0,0.04,0.0,0.11248285322359397,0.0,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,auditor,late,178,1252,11,5.898876404494382,0.6404494382022472,0.3651685393258427,0.01757188498402556,0.5454545454545454,0.0,0.0,0,0.0,0.0,0.02247191011235955,0.011235955056179775,0.0,0.011235955056179775,0.0,0.0,0.0,0.10674157303370786,0.0,0.0,0.0,0.0,0.0
6b99dc04372c4767af8ddfc0501aa405,target,late,844,6979,64,6.049763033175355,0.5296208530805687,0.22393364928909953,0.09141710846826193,0.015625,0.0,0.1917808219178082,0,0.035545023696682464,0.004739336492890996,0.0071090047393364926,0.001184834123222749,0.0,0.0,0.0,0.046875,0.0,0.12796208530805686,0.35545023696682465,0.0,0.0,0.0,0.0
f7416475ae3e44d095a7eff011b035ad,auditor,early,105,742,5,5.9904761904761905,0.780952380952381,0.3333333333333333,0.014824797843665768,0.2,0.0,0.0,0,0.0,0.0,0.02857142857142857,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
f7416475ae3e44d095a7eff011b035ad,target,early,1218,9111,111,5.843185550082102,0.3924466338259442,0.2742200328407225,0.061793436505323235,0.0,0.0,0.6623376623376623,0,0.0090311986863711,0.004105090311986864,0.013957307060755337,0.0008210180623973727,0.0,0.0024630541871921183,0.0,0.018018018018018018,0.009009009009009009,0.1863711001642036,0.41050903119868637,0.0,0.0,0.0,0.0
f7416475ae3e44d095a7eff011b035ad,auditor,early,205,1325,10,5.326829268292683,0.6097560975609756,0.36097560975609755,0.021132075471698115,0.3,0.1,0.2222222222222222,0,0.01951219512195122,0.0,0.024390243902439025,0.00975609756097561,0.0,0.004878048780487805,0.0,0.0,0.0,0.06341463414634146,0.975609756097561,0.0,0.0,0.0,0.0
f7416475ae3e44d095a7eff011b035ad,target,early,1011,7074,81,5.375865479723046,0.4579624134520277,0.26706231454005935,0.060503251342946,0.0,0.0,0.5606060606060606,0,0.06033630069238378,0.019782393669634024,0.012858555885262116,0.006923837784371909,0.0,0.002967359050445104,0.0,0.0,0.012345679012345678,0.16122650840751732,0.9891196834817012,0.0,0.19782393669634024,0.0,0.0
f7416475ae3e44d095a7eff011b035ad,auditor,mid,209,1347,13,5.282296650717703,0.645933014354067,0.3588516746411483,0.024498886414253896,0.38461538461538464,0.07692307692307693,0.2727272727272727,0,0.04784688995215311,0.009569377990430622,0.028708133971291867,0.004784688995215311,0.0,0.004784688995215311,0.0,0.0,0.0,0.05263157894736842,0.9569377990430622,0.0,0.0,0.0,0.0
f7416475ae3e44d095a7eff011b035ad,target,mid,762,5483,53,5.615485564304462,0.463254593175853,0.2874015748031496,0.05799744665329199,0.0,0.0,0.6078431372549019,0,0.03543307086614173,0.0,0.009186351706036745,0.005249343832020997,0.0,0.0,0.0,0.0,0.0,0.15879265091863518,1.837270341207349,0.0,0.0,0.0,0.0
